Elapsed [0:00:24.870450], G_step [1310/10000], D_step[1310/10000], d_out_gp: 1.0023, g_loss: 0.7932, 
Elapsed [0:00:24.742297], G_step [1320/10000], D_step[1320/10000], d_out_gp: 1.0013, g_loss: 0.7888, 
Elapsed [0:00:24.785814], G_step [1330/10000], D_step[1330/10000], d_out_gp: 1.0089, g_loss: 0.7240, 
Elapsed [0:00:25.597520], G_step [1340/10000], D_step[1340/10000], d_out_gp: 1.0074, g_loss: 0.7289, 
Elapsed [0:00:26.228484], G_step [1350/10000], D_step[1350/10000], d_out_gp: 1.0129, g_loss: 0.7315, 
Elapsed [0:00:47.640342], G_step [1360/10000], D_step[1360/10000], d_out_gp: 1.0152, g_loss: 0.7690, 
Elapsed [0:00:24.751091], G_step [1370/10000], D_step[1370/10000], d_out_gp: 1.0116, g_loss: 0.7324, 
Elapsed [0:00:24.817371], G_step [1380/10000], D_step[1380/10000], d_out_gp: 1.0173, g_loss: 0.6948, 
Elapsed [0:00:26.751136], G_step [1390/10000], D_step[1390/10000], d_out_gp: 1.0156, g_loss: 0.6979, 
Elapsed [0:00:43.284751], G_step [1400/10000], D_step[1400/10000], d_out_gp: 1.0102, g_loss: 0.7149, 
Elapsed [0:00:52.289797], G_step [1410/10000], D_step[1410/10000], d_out_gp: 1.0110, g_loss: 0.7150, 
Elapsed [0:00:52.317825], G_step [1420/10000], D_step[1420/10000], d_out_gp: 1.0107, g_loss: 0.7099, 
Elapsed [0:00:52.361845], G_step [1430/10000], D_step[1430/10000], d_out_gp: 1.0092, g_loss: 0.7271, 
Elapsed [0:00:52.368880], G_step [1440/10000], D_step[1440/10000], d_out_gp: 1.0004, g_loss: 0.8854, 
Elapsed [0:00:52.614529], G_step [1450/10000], D_step[1450/10000], d_out_gp: 0.9837, g_loss: 0.8793, 
Elapsed [0:00:52.358695], G_step [1460/10000], D_step[1460/10000], d_out_gp: 1.0145, g_loss: 0.6965, 
Elapsed [0:00:52.322870], G_step [1470/10000], D_step[1470/10000], d_out_gp: 1.0170, g_loss: 0.6943, 
Elapsed [0:00:52.326536], G_step [1480/10000], D_step[1480/10000], d_out_gp: 1.0110, g_loss: 0.7034, 
Elapsed [0:00:52.289393], G_step [1490/10000], D_step[1490/10000], d_out_gp: 1.0001, g_loss: 0.7218, 
